filename,label,transcription
audio_201.wav,3.0," my favorite holy is batting in the cooker. i like the bat. it probably uses it. well, i just want to look at it, especially batting because it's fun. the tools required for this holy is pretty much a cooker and someone who can bow the bow to you. all of my can use on a horse before machine that animal can use to bow to the wicked. i enjoy practicing this holy with the people because they can have variety to the bow that all face and hold me into my experience. i also like how to put it in anything that happens. it just makes the game much more fun."
audio_659.wav,3.5," the market is super crowded people everywhere chatting and parking. sellers are shouting about this stuff like fruits, veggies and spices. trying to get shoppers attention. the a's smells yummy with the cooking food. it's hard to move around because there are so many people carrying bags and baskets, playing all sorts of things like clothes and gadgets. even though it's chaotic, there's a buzz of excitement in the air."
audio_719.wav,3.0," in the busy market, there are a lot of people buying and selling things. you can find all things of items like fruits, vegetables, clothes and handmen craft. the ear is filled with the sound of people talking, neglect talking, glinging of coins. throughout the day, the market changes. in the morning, it starts to get busy, has people set up their stores. by the evening, it's a very crowded market with lots of people. in the evening, things start to come down, has the market closes for the day."
audio_1309.wav,3.0, there are so much activities because it's a white place. there's a lot of students there. they are playing basketball and volleyball and some students are running.
audio_654.wav,3.0, the scene of a crowded market is something like like a very fish market and it is all about selling by stapples on the market and so many people are coming on a particular day where there is more selling of which stapples and on the morning time it will be very crowded in the market that many people are coming to buy the vegetables and the sellers are shouting loudly to buy to sell the vegetables to the customers and the customers were also bagging to the sellers to give the vegetables with the low price and the scene of the crowded market happy it was something rushy and quick and
audio_276.wav,3.0," that day the best day of my life is my 10th class public exams. because i started study from 8th standard hour very seriously because of my mom only. she used to study very hard working human. so my teachers, my search, are increasing me to do learning or to do task very seriously. so i started learning very seriously from then from 8th class. in the public exams i got 10 by 10 cgpa. so that it was a proud moment to me. i made my mom proud at that day. that was my best day forever. i can make my mom proud. she used to call me bangarith ali when i got the award. i also got that award from..."
audio_1282.wav,3.0," in master degui. so because they feel the joy and say, if that's nonsense, so something must be done after one of the third place. i think about that, i feel it deep sense of practice with someone, that it's like, i'm a reminder of what i'm capable of achieving in the state of mind, up to something or what, hard for."
audio_486.wav,3.0," alright, my favorite place that i like to visit and now live in the western camps as a cape town, which is a destination, this destination area, but i grew up in the north, which is in the popo province, which makes it very interesting to go to the popo, than any place that i can visit in the world, because i'm more friends there, i have family there. so when i move from the coastal town to go to the inland, it feels different, okay, the weather is bad, but otherwise home is home, home is home. special wedding visit in december, there's a lot of food that we eat, that we have to grow up eating like more pannewens, as well as a lot of fruits, some of fruits in that area. it's fun."
audio_431.wav,3.0, the things of the perican for maintaining our path of almost either promotes cool witches usually of physics activities of a noise from literature to an alarm to neighborhood which is already the thicker i'm inspired with children trying to always play the game of football or sometimes i'm skipping a lot of some other bits and activities that little children like to play and usually here they have a core of sounds from the literature and shouting in voice to voice and oftentimes just screaming and shouting because they are having a fun and excited which really a whole lot of the new of noise going on after the area oftentimes when the kids are out and drink and they are playing their game of football or any of the skipping work. usually it's always a fun experience to listen to when you are passing because often thank you very much.
audio_1133.wav,3.0," this goal is very important to me to stand behind our family in any situations. for this i have ready to face any challenges for achieving this goal like like. my parents are working and my parents are working and hardworking makes me focus in this goal only because my parents are more motivated to me for hardworking and standing behind any situations without, without fearing facing any situations with our hardworking. so i want to achieve this goal for achieving this goal. i want to challenge myself in any situations."
audio_832.wav,3.5," okay, my favorite hobby is watching tv. i like the most to watch tv because i enjoy it a lot because i watch tv with my whole family so that i'm very happy and we love for the same time and we cry at the same time for each scene. okay, i need a smart tv with a 45 inch so that we can be very happy to see the tv. okay, my whole family, my father and mother and my sister, we all sit at the evening and we watch tv like swims, like wet take care and etc. we will be enjoyable at most of the time we watch tv at the evening so that we are very happy to watch. so this is my favorite hobby."
audio_1117.wav,3.0," my goals in life are ultimately to achieve success in my life. my goals are to also have happiness, prosperity in every era in my life. under the freedom and peace within to able to carry out my goals. my goals are also a really influenced on the undershift parents at the end of the year. facing the critical for the simple fact of being immigrants. the extreme difficulty of time they endured due to unemployment and lifting in the property. in the low degree of education there is a few from the countries. my goals are so important to me because i view it as way out of daily getting my out of hard life. my goals consist of me being the first person of my mother's side to ever graduate from medellan high school. my goals also consist of making my parents proud of a daughter. one that is not."
audio_852.wav,3.5," and my best today was when i went to my sister's exam. i made a friend, a friend, a company for me. so i taken my friend, hello with me, and it was best today, i think, i have experienced a different kind of closeness between us. and if i hadn't experienced that day, maybe it was not good on that day, i feel bored, etc., that makes me one of my day most patient to me. i expect that i go with my sister. it makes the day special because..."
audio_18.wav,3.0," so, my favorite hobby is to read books. i like to enjoy reading books. in part, i just need a book and a good location to enjoy. what i enjoy the most about reading books is i can do it anywhere anytime. i can practice this hobby on my own."
audio_1310.wav,3.5," so the next, some of the topics is described as seen of a school of legal. so the accused or the first questions are, what does a playground for a particular game or a particular game structure with these other popular amongst the people of the playground? what sounds can you hear in a school of legal? so play a game, an area used for outruku or recreation, especially the british ukrainian school and often containing recreation equipment such as slides and swings informed of any place environment so that is a playground in school. so either any particular games or activities that are popular among the students on the playground? actually if we're going to look outside the window, you can see a student playing a seesaw in a playground and also the their students run."
audio_760.wav,3.0," hi, i am here to discuss about my favourite hobby. my favourite hobby is to listen music. i enter by listening music very much. i listen to music when it is possible for the situations. and it is not being time viable and... it is very useful and there are the tools which is like music player and the music adds like you listen from that. and i enter by listening my hobby with my own. i sing this song for with myself and enjoy the music. the music which makes us feel happy or any emotions. i enjoy practicing music by my own."
audio_642.wav,3.0," my long term goal in my life is to become a teacher, where i can talk many people to lead a successful society which helps in development of our country and my main motive to become a teacher is my man, rajeshwari man, who used to support me a lot during my school studies, etc. she used to support me like you can do whatever you want in your life, it's your choice. and also she suggested many paths to achieve my goal and by taking inspiration of her, i want to become a lecturer in the future, i want to see myself in a lecturer as a company where i can talk many students and also many people can learn from me. thank you."
audio_916.wav,3.0, the weather in my life is my sister's marriage. i enjoyed a lot in that day. i learned so many things during the works i participate for my sister's marriage. so many people came and i talked so a talk with me so many people. before i didn't talk previously i learned a lot of things and how to behave. i think it's the best thing. before that i would like to never talk with people. i have to change my attitude from that day.
audio_779.wav,3.0," i feel right for being here some breathing. i found out i was kidding, i loved breathing. what i do most about breathing is it makes me imagine pain, it makes me feel i see i am a different world. it makes me have a surprise, see some things that i would never experience personally. the healing tool i need in reading is just to get the book, and it migrates and it by a aids and it's still waiting. and i practice this habit alone and also with others because i'm very good in the loan and i'm also in the reading book."
audio_1223.wav,3.5," today's metafiki is described as science of a school playground. imagine a sunny day with clear blue skies, the playground is filled with water and the sound of children playing kids are running around their energy contagues as they chase each other in games of tag some smart spinning high in the air, they feed withing for the clothes while others are climbing on the jungle game, testing their strength and ability. the air is filled with the sound of joyful charter and the occasional sequel of excitement in one corner, a group of friends gather around here, hopsthocks, drink, take care."
audio_387.wav,3.0, .
audio_1100.wav,3.0, my favorite place to visit is always beach. not just because of the scenery and also because of the journey on how will you go into the your destination and also the person that you are coming with the vacation on the beach. i also left to on both to other beach because there are also local foods that you can try. and i love seeing other sunset and the sunrise especially when
audio_890.wav,3.0," the happiest day of life is different for everyone and can be anything small to be. in my case it was the day when i scored the highest in my class. the happiest day of my life was full of joy and fun. everyone was praising me. my friends, i am a family, we are proud of me for doing something that no one believed i could achieve. the day my test results were out, my life filled with joy. i was doing poorly in my studies, scoring average most, however my father taught me to never be work. so i kept studying, trying to improve and finally, finally got what i aim for. the moment my teacher announced that i scored the highest most in my class, everyone applaud, applaud me."
audio_1084.wav,3.0," one of two people each one of us, if we're with location where we can find full filament and happiness. i also have a free word please where i enjoy spending the majority of my time. my houses were like to be. i enjoy spending my time there. it was a lovely and quiet and"
audio_673.wav,3.5," in the besting market, it's in for your voices fills the aid as windows. shoppers view through narrow as less their eyes can scanning colorful displays of fruits, fish, tables and pieces. the aroma of freshly baked breadmingles with the scent of exotic herbs, stop and sample the delights of offer. as the sun begins to set the market reaches in the frenzy of activity casually giving way sense of content to satisfaction. so what the people selling and buying in the market? what sounds to hear in the market?"
audio_928.wav,3.5," basically of my 9th, is a day when my father took me to the college to get an admission. so so far i was, i didn't cross my locality or my residence till my school life. that was the first time i was stepping out of the residence and my college looked okay. so that's the first time i'm seeing the entire city. and i was so much, very much excited to live in our new environment. and i was, i was like, i'm in a transfer of people, and i knew something new is going to begin. and a new phase of my life is going to start. so that's the best day of the life and i was very much excited."
audio_939.wav,3.0," in case i want the day when i scored the hardest in my class, the happiest day of my life was full of joy and fun. the ribbon was pricing me, my friends and family were proud of me for doing something that no one believed. i put a chew. it was the happiest day of my life and i will never further take the base of my life so far. the day i got first in the class. i was happy to take my life and i will never forget the day."
audio_1159.wav,3.0, you you you you you you you you
audio_1036.wav,3.0, my favorite place to visit is the shinaga because it grew in the top of the north india. my journey could be like this. i am going to try to jump after that. we are going to have a car by which we reach shinaga. we are able to see the national beauty of the jammu and kashmir which is very excited to see it looks like a heaven. the local food which is famous in that place was rajmachava during the road trip. there are mushrooms as well which is special. the favorite season or particular time in which we are able to go to shinaga was in winter. when the snowfall is going to begin because it looks very beautiful.
audio_688.wav,3.0," maharadit market scene is like a palenke inatagalog and then it's a complex and then environment that reflects the engine unity, safety with the diversity of our society. from bandi and margidit the visual version is a social interaction is a really every aspect of the market is shaped by an extent of economic social and culture of our society. i'm locality here in the philippines, we have a dry and wet market like selling vegetables, labanos, and angkong, kamatis, and a sa buyas onyon garlip and all like in a dry market. inatagalog market like a fish, shrimp seafood, seafood board, and then the beef and then an ox."
audio_154.wav,3.0,
audio_7.wav,3.5," i crowded market comprises of individuals, people from very backgrounds on head and next city. we've got several people selling various kind of materials, brands and products in the market. people buying as well are in the market to also get what the actual we want and desire at every point in time. and about a sense we can year in the market. we've got very sound right from those selling as well and those buying in the market. but individual are how different sounds they make to attract buyers and also buyers try to do their possible best to talk and confess on what they want."
audio_231.wav,3.0," okay, my favorite hobby is playing football. i enjoy playing football because it is a kind of social activity when it has to bring people from different backgrounds, from different diversity and to achieve one common goal. so it is a kind of way to unite people. that's why i enjoy playing football. and the tools are rather the facilities that i need when playing football is mostly let's say a go post on the football pitch. i think these are the facilities that i need. i enjoy practicing my hobby. i enjoy practicing my hobby with people because i'm a means of communicating with people. i can also do it on my own, but doing it on my own doesn't give me joy compared to when i do it with other people from different diversity."
audio_404.wav,3.5," i want to describe a scene which was done in my school playground ease that is the cricket match between the 10th class students and 9th class students. the match was very exciting and i was in 10th class so i supported 10th class students boys. the playground looked like in a square shape but it was so big and in that playground we used to play many games like cricket, cup body, cocoa, volleyball, tennis, madminton. so we used to play many games in that playground and when the match is going on we used to showed a lot and the sounds were awesome. we used to sing songs when we get and finally my 10th class students our 10th classroom has won the match."
audio_600.wav,3.5," my goal is i want to earn sufficient and enough money for me and my family and to clear all the loans. actually, we have constructed a house so far that there is so much home loan is there. so to clear that loan, i want to earn money. so my goal is to earn sufficient money for my family and this goal is important for me to clear all my debt bills. so to achieve this goal, i am working so much hard on academics and training and investments. so i will be stay focused in this achievement of the goal. my motivation is my family only because my mother, father and brother helps me to stay focused in achieving my goal. thank you."
audio_1192.wav,3.5," my goal is to become a software engineer and it also has certain requirements to be success in that world. like understanding the requirements in this step, the software engineer is thoroughly understanding the requirements of the project up problem. they are tasked with solving the solve the gathering information from stakeholders and licensing existing systems. and also it includes the designing solutions, implementing code and testing and bepening of meditation of performance and sharing reliability and security continuous improvement. which shows the overall goal of the software engineer to be expertise in the software development. and also to reach this to reach my goal, i have to learn a few technologies and also be confident in this communication. and also the modern era of change."
audio_640.wav,3.0, my goal is definitely important in my life. goats are most important for every individual. i think everyone have different kinds of goals. my goal is to become an as officer and that shows my courage and determination and my power. i want to achieve my goal that's very important for me. but finally my goal is to be very happy and to make my parents feel proud about me. i want to be independent and so the nation. of course i'm a phase challenges towards you these goals. so many circumstances set yourself on specific achieving goal. they put time into a frame.
audio_1228.wav,3.0," crowded market has a we know that it's crowded market is a full market is full especially on the weekend days and when we went to the market we go to the market at the weekend times it's a full of crowd and people roaming here and there and pushing each other and what the carrying is a full of weight and they feel a very sweaty and loss of energy and they roaming here and they have buying the what buying their products what they want and also the sounds which we hear from the people or hey stop here, hey come here, hey man that and the morning to the evening afternoon section they will be a huge crowd in the market and at the evening time when the night time goes down to the night and the crowd will be decreased"
audio_825.wav,3.0," my favorite hobby is dancing. because by dancing i enjoy myself so much. i've forgotten about the world and all my life problems and i just focus on the hobby that is dancing. dancing with pleasure is my mind as well as my soul. dancing is this, in this bodhisattva's best thing to do according to me. for dancing i have joined some classes also. summer online and there is one offline class also. by dancing i feel like i am the... i'm releasing my confidence as well as i enjoy that time. and i practice my hobby daily that is i dance daily. for at least one to two hours because dancing makes me feel refreshed and energetic. and feel from any depression."
audio_1339.wav,3.0," every person has a goal in his life. he works towards it. stuggling day and night for his goal is what we all do. i always love reading books. my goal in life is to become a writer. i am the only child of my parents. so basically i was very lonely kid. it looks made me forget the fact that i am lonely. as my goal i wish to improve my education skills and analytical skills. in calcate, redefined qualities among young minds and make them teach barriers. every person must have well defined objective in life. it helps us. a life with a specific aims given by a dilatated person gives."
audio_274.wav,3.0," the best day of my life, i've introduced the day i was best to my daughter. she is life was in good, but after her birth, she kind of gives me papers, she drew enough items of life, she be alive and also she drew it for all right, and also another, like, yeah, and also another, yeah, based off my life, was also a great way to teach, when i finished my degree, then this, because i was able to finish it and i was happy that finally i'm done, i'm going to be able to have many and be able to provide my daughter. and then there was what i, about wanted, so there are people who have worked life and give a, the best life. and yeah, she wants to have, so, those have been the best days of my life."
audio_30.wav,3.0," so the best day of my life when is when i went to disneyland. i had to enjoy very nice rides. i had to, i could enjoy the good atmosphere and the creation in the park. and i had the chance to enjoy good food too. and this day was also special because i went there with my friends. so i have a good memory of it whenever i think about that day. and it makes me happy."
audio_1045.wav,3.0," my favorite place to visit is of course so many people use it to think where we can find a peaceful place such as mountains where we can find our souls, peace, etc. but i wish to go and a road tip to the mountains where we can interact to the people while on the way and eating many local dishes of their places on the on our way. i want to heal climb, i want to do heal climbing mainly the season is summer season where we can see the beautiful of the sky, mountains. i would like to see the sunrise and sunset while sitting on the top of the mountains and the journey."
audio_1320.wav,3.0," maybe we're pleased to visit a speech because it helps me to cut through the lack of any joy. at the moment, it also helped me to come in. i love to go there because i love to eat seafoods."
audio_704.wav,3.5," my topic is about the same off-accounted market. here, the sellers will sell us the goods and the buyers will write the products. a good approach and i think, but okay, but same. here, the sellers will sell the goods to the buyer and the buyers will go, i will buy the goods from the sellers here. the sellers will hear from the market or very noisy. and sometimes we will call it a, this is an market or an clients should like that. and from morning to evening, the, at morning times, the crowd will be very more in the market. and at evening times also it will be more when the first elections will come. for buying the, well-stabled and the goods and etcetera things. so the, the, the, the, the manning times the crowd will be more as when compared to the evening times in a dilidated."
audio_575.wav,3.0, are you? ahhhhss footprint they're done who are you? four chform march at the topее twelve two
audio_724.wav,3.0," markets of people will sell land by the things which we are needed for our household works. suppose in there are two three types of markets, one needs fruit market and vegetable market and one needs flower market in flower market, we can buy so many types of flowers in vegetable swarke we can buy vegetables to our household. and in that market there would be so many such we can hear like traffic sounds, animal sounds and the sellers who are selling the vegetables they sound also. they sound indian and in flower market also it will be same as the vegetable markets. both sounds will be huge and the cloud will be so much crowded because all the people will come during the morning or the evening. so in that two periods morning and evening there will be so huge cut."
audio_326.wav,3.5," quindi, mautox. see photosa douab performing. see photosa doaye. cahtu giantseng. baby no. dayok nossos. talk on me,에서는 saying, hdr happens z press efect. so also, there is, apple right. there is a signal effect in androiday. so this record. papa, you know, i have desktop and'll look straight. i have switchmark hip style. i have pl ﷻ"
audio_410.wav,4.0," well, the school playground is going to be consists of usually, there usually be two large structures. what is mainly a slide for children to play in? also, what other section would usually be more of a mechanism than an iron store? of course, the slide must be climbing items as well. stairs are one after another children to run around and they should be assessed as well. more likely, you hear children play around laughing, screaming, well not very loud noises that children will make. more likely, the popular kids are going to be a couple of these large structures, or let's hang around in the swings, hogg them. but for the most part, do you think these children will just be running around playing? try to guess much joy as again."
audio_1183.wav,4.5,
audio_1284.wav,4.0, that a mighty star is also around my life filled with joy. i was doing poorly in my studies scoring average marks. however my father taught me to never give up. so i kept studying trying to improve and finally got what i aimed for. the movement might teach her on also that i scored the highest marks in my class. everyone applauded. my friends were smiling with pride. my teacher was happy and my classmates were surprised. when i told my parents about my results they were resting with joy and love. the day after the ipa studio of my life was full of hope and positive energy. everyone at school had a favorable opinion of me. everyone was very supportive and they are also acknowledged my knowledge. this is my happy stage in the up to now.
audio_805.wav,4.0," so today my topic is about favourite hobby. my favourite hobby is collecting coins and drawing on mandala. so in this we use tools like pencil, stencils and everything to draw on mandala. again for collecting coins from my chalde root, i used to collect coins and note from different different countries. it is my favourite hobby. by this i will get a one satisfaction and happy towards seeing that currency of different different countries. this makes me very happy. and again my favourite hobby is also a drawing and mandala. which is usually i will draw a gotham buddha statue. which gives me as a piece and refresh towards my work."
audio_1072.wav,4.5," you said, yeah, shalt be mine shalt be mine you said, shalt be mine you said, shalt be mine shalt be mine shalt be mine you said, shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine shalt be mine"
audio_930.wav,4.0,松田大変
audio_894.wav,4.0," okay, so i think if i hadn't experienced that bestie, well i think it is very sad why because first, one of the experienced best experienced that experienced not regularly, first is when i get a trouble with my friends, first going to, let's say, long, long and there's a lot of good things or good places in that area, there are some beats bar and there are also some articles, one waterfalls and the time that we go to what they call padu put. that is one of the most unique and very good places in that area and i think it is very, very sad."
audio_432.wav,4.5," this play run is pretty large because it's in the city and it's a pretty popular and well-known school. it's a private school, so they have a lot of money to work with and they invest a lot. in this playground they have jungle james, couple swing sets, salmon, box, all the kids play in. but they also have a baseball field, but it's usually played with the games usually played as kickball and table. they could also play dodgeball and that's what the kids were playing on that day. the play and riff like red and blue, like dodgeballs and it was like sunny out."
audio_900.wav,4.5, i... you.
audio_131.wav,4.5," so it's a morning, so it's saturday, in the morning. i'm visiting actually the farmer's market in the city where i live in the north african austria. and actually there's people sort of honey and different vegetables from the area. we also have the backchairs, selling some very nice fresh pork. this is a neat. there's a lot of people chatting actually in germany. i can't understand actually a lot of it. and as a day pass, there's less people in the market. but since it's summer and it's warm by the end of the day, it's quite snowy."
audio_942.wav,4.0, my best day of my life is that the first day with where i went to varunashi and this day is very special to me as i went there with my family and this day makes me so special makes me feel special as this emotional day made my life and it totally gives me a different life that makes me happy. whenever i think about that day i recollect many memories where i enjoyed with my family and i devoted god along with my family which makes the day so special and i love to go varunashi again and again just to experience this day like this again and i want everyone of my friends and i want to experience this day too and i want to know what
audio_190.wav,4.0," my favorite hobby is reading books. what i enjoy most of this hobby is diving deep into subjects that interest me. i will pick a subject and i can focus on specific aspects of it and learn more about it. the only tools that you need for this hobby are books. i try to read one book a week. i typically practice this hobby alone. but one of the aspects i enjoy most of this hobby is that i get to share my experience reading books with others, and discussing the topics of the books and how i perceive them and how they have changed me."
audio_263.wav,4.0," so i'm describing the best day of my life at least so far. i love the beach and there is a very special beach that i went all my life since i was a little girl. and every time that i go back to this beach, i have great memories and i have a great time. so the best day of my life was at this particular beach and i was not expecting to go there. so it was a surprise, it was for my birthday. i think i was 15 or 16 maximum. and it was a whole day spending there and just walking around and having some sunbathing too. and also eating a great ice cream and having fun with my..."
audio_469.wav,4.5," my favourite place to visit is like a coastal town in kent. it's not far from london. it's combined like a chain and bus ride. it's like a quint sea style atmosphere. town, navarrest street, colorful shopfront, arts galleries, cozy cafes. happy people, pebbled shores and wooden. i enjoy the most about it. it's wooden beach huts and pastel huts. it's like the air has that salty scent and the seagull sounds. it's no fritz oysters. it's a beautiful atmosphere and the time to learn out unfortunately."
audio_851.wav,4.0," the best day of my life was when i was nominated as the best male presenter in the college. it was a serial movement filled with excitement and pride standing on stage, i felt in rush. as a deliberate speech pouring my heart into every word, the applause and cheers from audience are still remember in my ears. i had put into my presentations throughout the year, being recognized for my communication skills and ability to connect with others was a truly humbling experience. because a day i will always cherish knowing that my passion for public speaking had paid off."
audio_372.wav,4.5," the school playground is a vibrant and lively filled with energy and excitement of children. the playground's large, open area, covered in a mixture of grass and like mulch. we've different colorful equipment that's get edged throughout. at the centre of the playground's large structure, like wooden and plastic, with different levels of ladders and bridges and slides and different structures. painting all over the floor of the playground are different colours and numbers and letters and sections for the children to line up when going to dinner or going back into their classroom. the swing, the tires, the laughter, the shout-success-finement and the students kicking the ball in the grass and playing."
audio_174.wav,4.5," my favorite hobby is gardening. it's a deeply rewarding pursuit that connects people with nature and allows me to nurture and create beauty. spending time in the garden provides a sense of peace and accomplishment. as you tend to plant, watch them grow and harvest the fruits of your labour, whether it's cultivating flowers or rigid tables, gardening offers a therapeutic escape from the hustle and bustle of everyday life. it promotes physical activity, creativity and environmental stewardship. whether we have a sprawling backyard or just a few pots on a balcony, starting is a gardening is a hobby that can be enjoyed by anyone anywhere and it's the best exercise for plants, nature and for ourselves also."
audio_275.wav,4.0,
audio_899.wav,4.0," the happiest day of life is different or different for some. everyone uncanny anything small to be in my case. it was the day when i scored the highest in my class. the happiest day of my life was full of joy and fun. everyone was praising me. my friends and family were proud of me for doing something that no one believed i could achieve. the day my test results were out. my life will filled with joy. i was doing poorly in my studies. scoring average marks. however my father taught me. never give up. so i keep studying, trying to improve and finally got what i aimed for. the moment my teacher announced that i scored the highest marks in my class. everyone apologized. my friends were smiling. pride my teacher was happy and my classmates were surprised."
audio_784.wav,4.5," well, a hobby is an activity that is undertaken for enjoyment to be enduring one's use of time. my favourite hobby is reading i love getting lost in a book and escaping into different walls and characters. sheeding helps me to relax and invite after a long day and it also helps me to know about new things and expand horizon of my knowledge. i also enjoy writing and open i find myself shorting down ideas for stories or poems in my statement. writing allows me to express my creativity and explore different ideas and perspectives. overall, my favourite hobby is one that allows me to engage my mind and explore my interest and passion, whether screening or writing i always feel well-spelited."
audio_1151.wav,4.5, sapita es‑
audio_491.wav,4.5,
audio_844.wav,4.0," my favourite hobby is singing. i love to sing whenever i am in lisha and i like singing because of my idol called essingkar kaur shraya goshaal and i love her very much. i like to meet her in person and i want to show her my singing skills and i want to get appreciated by her and my tool about my hobby is my throat and i want to keep my throat healthy throughout my life just to sing and i like to practice singing every day and i use a tool practice every day using a lot of music, a western music etc. i sing shraya goshaal songs like tushmera sittha's ability to sing 1 day, 2, 1, 15, 14, 14 and many more i am alright ."
audio_1132.wav,4.0," one of my life goals is to gain valuable industry knowledge and experience as this is an entry level position. i hope to work for the company to gain new skills, under all of an idea of how i can contribute to the organization. one of my goals is to serve as a role model for those whom i am managing. my goal is to get its fragile and to maintain a professional life and enjoying the securities and the facilities. my challenge is to support my family and to earn money."
audio_157.wav,4.0, my favorite hobby since i can remember is two nits. i love to need scarves and also coats and sweaters. and i learned to knit with my mother since i can remember she always needs some beautiful sweaters. not just for herself but also for me since i'm a little girl and also for other members of our family. i love to go to the knit shop and buy some wool and also some accessories and also some magazines or books to inspire us to make different things. it's a very nice hobby and i love it.
audio_811.wav,4.5," my favorite hobby is reading. when i read, i can go on exciting adventures. without leaving my room, i love getting lost in different worlds and meeting interesting characters. sometimes, i read about far away places or learn new things about topics and curious about. it's like having a soup or power to explore endless possibilities. reading also helps me relax and unwind after a busy day. i can cause up with a good book and forget about everything else for a while. plus, it's something i can do anytime anywhere wherever it's a sunny day at the park or or rainy afternoon nighttime. overall, reading books. rings me joy and enriches my life in so many ways."
audio_237.wav,4.5," my most favorite holy of all times experiencing any kind of passing, but particularly i've been a contemporary dancer for about 15 years of my life, but i also like that thing in sumba or tausa that's very energizing. what i love the most is actually my movement, i just feel very much alive every time that i dance and i just feel free very free. afraid i say in your showy i don't need anything in particular in any case just a good bird shoes that are comfortable for moving around and actually enjoy both things either passing by myself and for myself, but also with all those and includes."
audio_662.wav,4.0," it's like he was on, but what is? what is it? not set. look after him at home. the people are selling no market. it's food. and vegetables. and i hear a lot of noise, mainly from the market. i could make kids crying and parents yell. and the day in the morning it's loud and in the night in the evening it's much more quieter because most everyone's to home it's much busy at the market."
audio_593.wav,4.0," michael, in life, is to travel to world. i think there is nothing better to do with my life than to travel to world, to get to know people from all over the globe. and yeah, i think that's pretty amazing. i think the challenges i would face is getting out of my comfort zone, because i am scared of traveling alone. but i only have a while life, and that wouldn't motivates me to stay focused and to stay determined on that path for achieving that goal. i would be achieving that goal."
audio_1239.wav,4.0," it is like cooking is my favorite hobby as a 21 year old girl. it is like embarking on a culinary adventure every day of my steps into the kitchen. i find it joy and experimenting with new ingredients, flavors and techniques. whether i am following a recipe or improvising my own creations. i delight in the process of chopping colorful vegetables, seasoning meats with aromatic herbs and spices and mixing butter for baked treats. the sizzle of food cooking on the stove and the arrow muddled feels the air. ignite me senses and fuel my fashion. my passion. i enjoy sharing her microlinear creations with my friends and family. hosting dinner parties or brunch gatherings where i can showcase my skills and crepe."
audio_1277.wav,4.5," my birthday at my school was memorable, but the birthday party at my home made the day even more memorable. also my mother invited all my friends from school and they're calling me to the party. i received so many presents and we played a lot of games. they played games like musical chains, tag, and school races and more. the words were many songs, playing so every one did a special dance to. the highlight of my birthday party was definitely my huge birthday cake, as i allow super heroes my mother got the cake, customiser with the super hero theme. it was very tasty to ant in my favorite flavor. the given like the written gifts as well and when home with their peaks my own faces."
audio_1161.wav,4.5," it's pretty straightforward, nothing too crazy. just want to simply be there, exist, do my thing, and just keep at it. make sure that i don't get another people away, and then don't get in my way. go through his left as least amount of hardships, and just try to reach my goals. those being whatever i set them to be at that moment. there is no particular one goal i have. it's just... make it to the next day, basically. and try and enjoy life as much as possible. sometimes that may not be the case. it may not be possible. but you just keep on going and trying, just to see what tomorrow brings. live a day by day as it comes, basically. it's how i view and see it though."
audio_58.wav,4.0,
audio_52.wav,4.0," so i'm describing this market that sells flowers. it's a flowers market always crowded. people from everywhere comes to this market because they have very different and very beautiful flowers like tulips and roses and all with vibrant colors. so this market is a little bit difficult to walk in because they're always crowded. you hear people talking, laughing, buying, selling and you have you sense you feel the smell of all this beautiful flowers. they are very intense, the perfume is very soft and amazing. so you really want to buy."
audio_29.wav,4.0," the best day of my life was when i married my husband. my life would be completely different if i didn't marry him or have met him. the special day really just made it the best day of my life because everyone that we love was there to watch us, take our vows and celebrate and i would love to just relive that day over and over again. i just think of your happiness when i think back to it and i would relive it all over again."
audio_5.wav,4.5," today was the farmers market in four ways and it's basically a market that people sell. fresh produce and homemade goods organic curduids and products that they have made with their own hand. you hear a lot of kids hear a lot of grown people, young people and you basically hear people having fun having conversations. you hear delivery trucks going in and out, people passing with cars and excuse me, excuse me, excuse me, every few minutes. in the morning it's quite crowded and it's a bit of a stampede because if you really want to get fresh food, but as the hours pass people start to become less."
audio_399.wav,4.5, the playground in the school has a wide variety of activities that refer to age groups of five to twelve. it has rope climbing for the older kids. it has a high stair climber for the big kids and as well for the little kids it has a area of soft playground just in case they fall. they could be well not hurt and the playground mainly looks like a whole jungle gym separated into the kids and then the other half is separated into the kids. the sounds that i could hear on the playground is mostly security guard cars as well as police cars or some ambulance because we are next to a hospital.
audio_295.wav,4.0," the best day of my life, currently, is the best day that i was going to university to university, which was more than 1,500 kilometers from my home place, where i grew up, my whole life, my home, for the first 18 years of my life, i had never gone to live anywhere, known one place, i knew one day i knew the same people. so there was such an unreal experience, knowing that i'm going to be so far from home, experiencing new people, experiencing new cultures, experiencing life alone, you could say in other words, i was keeping a 20 year old kid going to where to be exposed to this new world, this was very terrifying, but also very intriguing. and i see that as one of the best, so i love change, which i always try to move around."
